index,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
46277,PS,5282,HRK,6105,KBP,2939,,0,735
46278,PS,5282,HRK,6105,LCA,1197,,0,737
46279,PS,5282,HRK,6105,VIE,1613,Y,0,F70
46280,PS,5282,IFO,6106,KBP,2939,,0,ER4
46281,PS,5282,IST,1701,DNK,2941,,0,320
46282,PS,5282,IST,1701,DOK,2940,,0,738
46283,PS,5282,IST,1701,KBP,2939,,0,73R 738 735
46284,PS,5282,IST,1701,ODS,2947,,0,320 734 738
46285,PS,5282,JFK,3797,KBP,2939,,0,767
46286,PS,5282,KBP,2939,ALA,2908,,0,73J
46287,PS,5282,KBP,2939,AMS,580,,0,73R
46288,PS,5282,KBP,2939,ATH,3941,,0,73N 734
46289,PS,5282,KBP,2939,BCN,1218,,0,73J
46290,PS,5282,KBP,2939,BKK,3885,,0,763
46291,PS,5282,KBP,2939,BRU,302,,0,E90
46292,PS,5282,KBP,2939,CDG,1382,,0,73H
46293,PS,5282,KBP,2939,DME,4029,,0,738 734 E90
46294,PS,5282,KBP,2939,DNK,2941,,0,ER4 73N 735
46295,PS,5282,KBP,2939,DOK,2940,,0,734 736
46296,PS,5282,KBP,2939,DXB,2188,,0,73J 738 73N
46297,PS,5282,KBP,2939,EVN,3964,,0,734 73G 735
46298,PS,5282,KBP,2939,FCO,1555,,0,73R 73N 734
46299,PS,5282,KBP,2939,FRA,340,,0,738
46300,PS,5282,KBP,2939,GVA,1665,,0,E90
46301,PS,5282,KBP,2939,GYD,2922,,0,737
46302,PS,5282,KBP,2939,HEL,421,,0,735 E90
46303,PS,5282,KBP,2939,HER,1452,,0,737
46304,PS,5282,KBP,2939,HRK,6105,,0,735
46305,PS,5282,KBP,2939,IFO,6106,,0,ER4
46306,PS,5282,KBP,2939,IST,1701,,0,735 738 73R
46307,PS,5282,KBP,2939,JFK,3797,,0,767
46308,PS,5282,KBP,2939,KGD,2952,,0,73G 735
46309,PS,5282,KBP,2939,LCA,1197,,0,73J
46310,PS,5282,KBP,2939,LED,2948,,0,734 735 73N
46311,PS,5282,KBP,2939,LGW,502,,0,73H E90 735 73N
46312,PS,5282,KBP,2939,LIS,1638,,0,738
46313,PS,5282,KBP,2939,LWO,2945,,0,735 736 E90
46314,PS,5282,KBP,2939,MAD,1229,,0,738 73G
46315,PS,5282,KBP,2939,MSQ,2954,,0,737
46316,PS,5282,KBP,2939,MUC,346,,0,734
46317,PS,5282,KBP,2939,MXP,1524,,0,73N 73R
46318,PS,5282,KBP,2939,NCE,1354,,0,73N
46319,PS,5282,KBP,2939,ODS,2947,,0,735 738
46320,PS,5282,KBP,2939,OVB,4078,,0,738
46321,PS,5282,KBP,2939,PRG,1587,,0,736
46322,PS,5282,KBP,2939,RHO,1472,,0,737
46323,PS,5282,KBP,2939,RIX,3953,Y,0,DH4
46324,PS,5282,KBP,2939,ROV,2964,,0,73J
46325,PS,5282,KBP,2939,SAW,4317,,0,738
46326,PS,5282,KBP,2939,SVX,2975,,0,73N
46327,PS,5282,KBP,2939,TBS,3973,,0,735 73R 73G 734
46328,PS,5282,KBP,2939,TFS,1056,,0,737
46329,PS,5282,KBP,2939,TLV,1590,,0,738 73H
46330,PS,5282,KBP,2939,TSE,2910,,0,73J
46331,PS,5282,KBP,2939,TXL,351,,0,735
46332,PS,5282,KBP,2939,VIE,1613,,0,E90 73G 735
46333,PS,5282,KBP,2939,VNO,3959,,0,73G 735 E90
46334,PS,5282,KBP,2939,WAW,679,,0,73G
46335,PS,5282,KBP,2939,ZRH,1678,,0,73N 320 735
46336,PS,5282,KGD,2952,KBP,2939,,0,73G 735
46337,PS,5282,LCA,1197,DOK,2940,,0,737
46338,PS,5282,LCA,1197,KBP,2939,,0,73J
46339,PS,5282,LCA,1197,LWO,2945,,0,737
46340,PS,5282,LCA,1197,ODS,2947,,0,737
46341,PS,5282,LED,2948,KBP,2939,,0,E90 734 735 73N
46342,PS,5282,LGW,502,KBP,2939,,0,73N 73H E90 735
46343,PS,5282,LIS,1638,KBP,2939,,0,738
46344,PS,5282,LWO,2945,KBP,2939,,0,E90 735 736
46345,PS,5282,LWO,2945,LCA,1197,,0,737
46346,PS,5282,LWO,2945,VIE,1613,Y,0,F70
46347,PS,5282,MAD,1229,KBP,2939,,0,738 73G
46348,PS,5282,MSQ,2954,KBP,2939,,0,737
46349,PS,5282,MUC,346,KBP,2939,,0,734
46350,PS,5282,MXP,1524,KBP,2939,,0,73N 73R
46351,PS,5282,NCE,1354,KBP,2939,,0,73N
46352,PS,5282,ODS,2947,DME,4029,Y,0,319
46353,PS,5282,ODS,2947,IST,1701,,0,320 734 738
46354,PS,5282,ODS,2947,KBP,2939,,0,738 735
46355,PS,5282,ODS,2947,LCA,1197,,0,737
46356,PS,5282,ODS,2947,TLV,1590,,0,738
46357,PS,5282,ODS,2947,VIE,1613,,0,E90
46358,PS,5282,OVB,4078,KBP,2939,,0,738
46359,PS,5282,PRG,1587,KBP,2939,,0,736
46360,PS,5282,RHO,1472,KBP,2939,,0,737
46361,PS,5282,RIX,3953,KBP,2939,Y,0,DH4
46362,PS,5282,ROV,2964,KBP,2939,,0,73J
46363,PS,5282,SAW,4317,KBP,2939,,0,738
46364,PS,5282,SVX,2975,KBP,2939,,0,73G 73N
46365,PS,5282,TBS,3973,KBP,2939,,0,73R 735 73G 734
46366,PS,5282,TFS,1056,KBP,2939,,0,737
46367,PS,5282,TLV,1590,DNK,2941,,0,734 73G
46368,PS,5282,TLV,1590,DOK,2940,,0,734
46369,PS,5282,TLV,1590,KBP,2939,,0,73H 738
46370,PS,5282,TLV,1590,ODS,2947,,0,738
46371,PS,5282,TSE,2910,KBP,2939,,0,73J
46372,PS,5282,TXL,351,KBP,2939,,0,735
46373,PS,5282,VIE,1613,HRK,6105,Y,0,F70
46374,PS,5282,VIE,1613,KBP,2939,,0,E90 73G 735
46375,PS,5282,VIE,1613,LWO,2945,Y,0,DH4
46376,PS,5282,VIE,1613,ODS,2947,,0,E90
46377,PS,5282,VNO,3959,KBP,2939,,0,735 73G E90
46378,PS,5282,WAW,679,KBP,2939,,0,73G
46379,PS,5282,ZRH,1678,KBP,2939,,0,320 73N 735
46380,PV,3834,ANU,2874,SBH,6460,,0,BNT
46381,PV,3834,SBH,6460,ANU,2874,,0,BNT
46382,PV,3834,SBH,6460,SFG,2879,,0,BNT
46383,PV,3834,SBH,6460,SXM,2899,,0,CNC BNT
46384,PV,3834,SFG,2879,SBH,6460,,0,BNT
46385,PV,3834,SXM,2899,SBH,6460,,0,CNC BNT
46386,PW,4031,ARK,1176,ZNZ,1186,,0,AT4 AT7
46387,PW,4031,BKZ,5703,MWZ,1183,,0,AT5
46388,PW,4031,DAR,1177,ARK,1176,,0,AT4 AT7
46389,PW,4031,DAR,1177,EBB,1187,,0,CRJ
46390,PW,4031,DAR,1177,HAH,912,,0,AT7
46391,PW,4031,DAR,1177,JRO,1180,,0,AT7 AT4
46392,PW,4031,DAR,1177,MBI,9829,,0,AT7
46393,PW,4031,DAR,1177,MWZ,1183,,0,AT7 AT5
46394,PW,4031,DAR,1177,MYW,1182,,0,AT4 AT7
46395,PW,4031,DAR,1177,NBO,4059,,0,E90
46396,PW,4031,DAR,1177,ZNZ,1186,,0,AT7 AT4
46397,PW,4031,EBB,1187,DAR,1177,,0,CRJ
46398,PW,4031,EBB,1187,JRO,1180,,0,CRJ AT4
46399,PW,4031,HAH,912,DAR,1177,,0,AT7
46400,PW,4031,JRO,1180,DAR,1177,,0,AT7 AT4
46401,PW,4031,JRO,1180,EBB,1187,,0,CRJ AT4
46402,PW,4031,JRO,1180,MWZ,1183,,0,AT7
46403,PW,4031,JRO,1180,NBO,4059,,0,AT7 E70
46404,PW,4031,JRO,1180,ZNZ,1186,,0,AT7 AT4
46405,PW,4031,MBI,9829,DAR,1177,,0,AT7
46406,PW,4031,MWZ,1183,BKZ,5703,,0,AT5
46407,PW,4031,MWZ,1183,DAR,1177,,0,AT7 AT5
46408,PW,4031,MWZ,1183,JRO,1180,,0,AT7
46409,PW,4031,MWZ,1183,NBO,4059,,0,AT5
46410,PW,4031,MYW,1182,DAR,1177,,0,AT4 AT7
46411,PW,4031,NBO,4059,DAR,1177,,0,E90
46412,PW,4031,NBO,4059,JRO,1180,,0,AT7 E70
46413,PW,4031,NBO,4059,MWZ,1183,,0,AT5
46414,PW,4031,NBO,4059,ZNZ,1186,,0,AT7
46415,PW,4031,ZNZ,1186,DAR,1177,,0,AT7 AT4
46416,PW,4031,ZNZ,1186,NBO,4059,,0,AT7
46417,PX,328,BNE,3320,POM,5,,0,763 738
46418,PX,328,BUA,5419,LNV,5979,,0,DH8
46419,PX,328,BUA,5419,POM,5,,0,100
46420,PX,328,BUA,5419,RAB,5435,,0,100 DH8
46421,PX,328,BUL,\N,POM,5,,0,DH8
46422,PX,328,CEB,4206,POM,5,,0,738
46423,PX,328,CMU,5420,POM,5,,0,DH8
46424,PX,328,CNS,3322,POM,5,,0,DH4
46425,PX,328,CNS,3322,RAB,5435,,0,DH4
46426,PX,328,DAU,5421,POM,5,,0,DH4 DH3
46427,PX,328,DPS,3940,POM,5,,0,738
46428,PX,328,GKA,1,POM,5,,0,DH4 DH8 DH3
46429,PX,328,GUR,5422,MIS,5432,,0,DH8
46430,PX,328,GUR,5422,POM,5,,0,DH3 DH4 DH8
46431,PX,328,HGU,3,POM,5,,0,100
46432,PX,328,HGU,3,WWK,6,,0,100
46433,PX,328,HIR,4074,NAN,1960,,0,737
46434,PX,328,HIR,4074,POM,5,,0,737 DH4
46435,PX,328,HKG,3077,POM,5,,0,763
46436,PX,328,HKN,5424,LAE,4,,0,DH4
46437,PX,328,HKN,5424,POM,5,,0,DH4
46438,PX,328,HKN,5424,RAB,5435,,0,DH4
46439,PX,328,KVG,5428,MAS,5430,,0,100
46440,PX,328,KVG,5428,POM,5,,0,100 DH4
46441,PX,328,KVG,5428,RAB,5435,,0,100
46442,PX,328,LAE,4,HKN,5424,,0,DH4
46443,PX,328,LAE,4,POM,5,,0,100 DH4
46444,PX,328,LNV,5979,POM,5,,0,DH3 DH8
46445,PX,328,LNV,5979,RAB,5435,,0,DH3
46446,PX,328,MAG,2,MAS,5430,,0,100
46447,PX,328,MAG,2,POM,5,,0,DH4 100
46448,PX,328,MAG,2,VAI,5436,,0,DH4
46449,PX,328,MAG,2,WWK,6,,0,100 DH4
46450,PX,328,MAS,5430,KVG,5428,,0,100
46451,PX,328,MAS,5430,MAG,2,,0,100
46452,PX,328,MAS,5430,POM,5,,0,100 737
46453,PX,328,MAS,5430,RAB,5435,,0,100
46454,PX,328,MDU,5429,POM,5,,0,DH8
46455,PX,328,MIS,5432,BUA,5419,,0,DH8
46456,PX,328,MNL,2397,POM,5,,0,738
46457,PX,328,MXH,5431,HGU,3,,0,DH3
46458,PX,328,NAN,1960,HIR,4074,,0,737
46459,PX,328,NAN,1960,POM,5,,0,737
46460,PX,328,NRT,2279,POM,5,,0,738
46461,PX,328,PNP,5423,POM,5,,0,DH3 DH4 DH8
46462,PX,328,POM,5,BNE,3320,,0,763 738
46463,PX,328,POM,5,BUA,5419,,0,100
46464,PX,328,POM,5,CEB,4206,,0,738
46465,PX,328,POM,5,CMU,5420,,0,DH8
46466,PX,328,POM,5,CNS,3322,,0,DH4
46467,PX,328,POM,5,DAU,5421,,0,DH4 DH3
46468,PX,328,POM,5,DPS,3940,,0,738
46469,PX,328,POM,5,GKA,1,,0,DH4 DH8 DH3
46470,PX,328,POM,5,GUR,5422,,0,DH3 DH4 DH8
46471,PX,328,POM,5,HGU,3,,0,100
46472,PX,328,POM,5,HIR,4074,,0,DH4 737
46473,PX,328,POM,5,HKG,3077,,0,763
46474,PX,328,POM,5,HKN,5424,,0,DH4
46475,PX,328,POM,5,KVG,5428,,0,DH4 100
46476,PX,328,POM,5,LAE,4,,0,100 DH4
46477,PX,328,POM,5,LNV,5979,,0,DH8 DH3
46478,PX,328,POM,5,MAG,2,,0,100 DH4
46479,PX,328,POM,5,MAS,5430,,0,100 737
46480,PX,328,POM,5,MDU,5429,,0,DH8
46481,PX,328,POM,5,MNL,2397,,0,738
46482,PX,328,POM,5,NAN,1960,,0,737
46483,PX,328,POM,5,NRT,2279,,0,738
46484,PX,328,POM,5,PNP,5423,,0,DH3 DH4 DH8
46485,PX,328,POM,5,RAB,5435,,0,100 DH4
46486,PX,328,POM,5,SIN,3316,,0,763 738
46487,PX,328,POM,5,SYD,3361,,0,738
46488,PX,328,POM,5,TBG,5434,,0,DH3
46489,PX,328,POM,5,TIZ,5433,,0,DH8 DH3
46490,PX,328,POM,5,UNG,5425,,0,DH8 DH3
46491,PX,328,POM,5,VAI,5436,,0,DH4
46492,PX,328,POM,5,WBM,5437,,0,DH8
46493,PX,328,POM,5,WWK,6,,0,100 DH4
46494,PX,328,RAB,5435,BUA,5419,,0,100
46495,PX,328,RAB,5435,CNS,3322,,0,DH4
46496,PX,328,RAB,5435,HKN,5424,,0,DH4
46497,PX,328,RAB,5435,KVG,5428,,0,100
46498,PX,328,RAB,5435,LNV,5979,,0,DH3 DH8
46499,PX,328,RAB,5435,MAS,5430,,0,100
46500,PX,328,RAB,5435,POM,5,,0,100 DH4
46501,PX,328,SIN,3316,POM,5,,0,763 738
46502,PX,328,SYD,3361,POM,5,,0,738
46503,PX,328,TBG,5434,POM,5,,0,DH3
46504,PX,328,TIZ,5433,POM,5,,0,DH8 DH3
46505,PX,328,UNG,5425,POM,5,,0,DH8 DH3
46506,PX,328,VAI,5436,MAG,2,,0,DH4
46507,PX,328,VAI,5436,POM,5,,0,DH4
46508,PX,328,VAI,5436,WWK,6,,0,DH4
46509,PX,328,WBM,5437,POM,5,,0,DH8
46510,PX,328,WWK,6,HGU,3,,0,100
46511,PX,328,WWK,6,MAG,2,,0,100 DH4
46512,PX,328,WWK,6,POM,5,,0,100 DH4
46513,PX,328,WWK,6,VAI,5436,,0,DH4
46514,PY,4752,AMS,580,PBM,2773,,0,343
46515,PY,4752,AUA,2895,MIA,3576,,0,733
46516,PY,4752,AUA,2895,PBM,2773,,0,733
46517,PY,4752,BEL,2526,CAY,2774,,0,733
46518,PY,4752,BEL,2526,PBM,2773,,0,733
46519,PY,4752,CAY,2774,BEL,2526,,0,733
46520,PY,4752,CAY,2774,PBM,2773,,0,733
46521,PY,4752,CUR,2897,POS,2902,,0,733
46522,PY,4752,GEO,4304,MIA,3576,,0,733
46523,PY,4752,GEO,4304,PBM,2773,,0,733
46524,PY,4752,MIA,3576,AUA,2895,,0,733
46525,PY,4752,MIA,3576,GEO,4304,,0,733
46526,PY,4752,PBM,2773,AMS,580,,0,343
46527,PY,4752,PBM,2773,AUA,2895,,0,733
46528,PY,4752,PBM,2773,BEL,2526,,0,733
46529,PY,4752,PBM,2773,CAY,2774,,0,733
46530,PY,4752,PBM,2773,GEO,4304,,0,733
46531,PY,4752,PBM,2773,POS,2902,,0,733
46532,PY,4752,POS,2902,CUR,2897,,0,733
46533,PY,4752,POS,2902,PBM,2773,,0,733
46534,PZ,5156,AGT,4305,ASU,2699,,0,320
46535,PZ,5156,AGT,4305,GRU,2564,,0,320
46536,PZ,5156,ASU,2699,AGT,4305,,0,320
46537,PZ,5156,ASU,2699,EZE,3988,,0,320
46538,PZ,5156,ASU,2699,GRU,2564,,0,320
46539,PZ,5156,ASU,2699,SCL,2650,,0,320
46540,PZ,5156,ASU,2699,VVI,2771,,0,320
46541,PZ,5156,EZE,3988,ASU,2699,,0,320
46542,PZ,5156,EZE,3988,GIG,2560,,0,320
46543,PZ,5156,EZE,3988,GRU,2564,,0,320
46544,PZ,5156,GIG,2560,EZE,3988,,0,320
46545,PZ,5156,GRU,2564,AGT,4305,,0,320
46546,PZ,5156,GRU,2564,ASU,2699,,0,320
46547,PZ,5156,GRU,2564,EZE,3988,,0,320
46548,PZ,5156,GRU,2564,MVD,2816,,0,320
46549,PZ,5156,MVD,2816,GRU,2564,,0,320
46550,PZ,5156,SCL,2650,ASU,2699,,0,320
46551,PZ,5156,VVI,2771,ASU,2699,,0,320
46552,Q2,13108,CMB,3024,GAN,6183,,0,320
46553,Q2,13108,CMB,3024,MLE,3156,,0,320
46554,Q2,13108,DAC,3076,MAA,3144,,0,320
46555,Q2,13108,DRV,11257,HAQ,6184,,0,DH3 DH2
46556,Q2,13108,DRV,11257,MLE,3156,,0,DH3 DH2
46557,Q2,13108,FVM,10119,MLE,3156,,0,DH2
46558,Q2,13108,GAN,6183,CMB,3024,,0,320
46559,Q2,13108,GAN,6183,KDM,4235,,0,DH3
46560,Q2,13108,GAN,6183,MLE,3156,,0,DH3 320
46561,Q2,13108,GKK,8892,KDO,6185,,0,DH2 DH3
46562,Q2,13108,GKK,8892,MLE,3156,,0,DH2
46563,Q2,13108,HAQ,6184,DRV,11257,,0,DH3 DH2
46564,Q2,13108,HAQ,6184,TRV,3153,,0,DH8
46565,Q2,13108,KDM,4235,GAN,6183,,0,DH3
46566,Q2,13108,KDM,4235,MLE,3156,,0,DH3 DH2
46567,Q2,13108,KDO,6185,GKK,8892,,0,DH2
46568,Q2,13108,KDO,6185,MLE,3156,,0,DH2 DH3
46569,Q2,13108,MAA,3144,DAC,3076,,0,320
46570,Q2,13108,MAA,3144,MLE,3156,,0,320
46571,Q2,13108,MLE,3156,CMB,3024,,0,320
46572,Q2,13108,MLE,3156,DRV,11257,,0,DH3 DH2
46573,Q2,13108,MLE,3156,FVM,10119,,0,DH2
46574,Q2,13108,MLE,3156,GAN,6183,,0,DH3 320
46575,Q2,13108,MLE,3156,GKK,8892,,0,DH2
46576,Q2,13108,MLE,3156,KDM,4235,,0,DH2 DH3
46577,Q2,13108,MLE,3156,KDO,6185,,0,DH2
46578,Q2,13108,MLE,3156,MAA,3144,,0,320
46579,Q2,13108,MLE,3156,TRV,3153,,0,DH8 320
46580,Q2,13108,TRV,3153,HAQ,6184,,0,DH8
46581,Q2,13108,TRV,3153,MLE,3156,,0,DH8 320
46582,Q3,18700,AXA,2900,SXM,2899,,0,BNI
46583,Q3,18700,SXM,2899,AXA,2900,,0,BNI
46584,Q5,10,CKX,\N,TKJ,7235,,0,CNA
46585,Q5,10,FAI,3832,HKB,7242,,0,CNA
46586,Q5,10,HKB,7242,FAI,3832,,0,CNA
46587,Q5,10,TKJ,7235,CKX,\N,,0,CNA
46588,Q6,753,ABM,3318,CNS,3322,,0,DH1
46589,Q6,753,AUU,6237,CNS,3322,,0,DH1
46590,Q6,753,AUU,6237,CUQ,6260,,0,DH1
46591,Q6,753,BEU,6243,BQL,6248,,0,DH1
46592,Q6,753,BEU,6243,BVI,6240,,0,DH1
46593,Q6,753,BNE,3320,RMA,6324,,0,DH3
46594,Q6,753,BNE,3320,TWB,7128,,0,DH1
46595,Q6,753,BQL,6248,BEU,6243,,0,DH1
46596,Q6,753,BQL,6248,ISA,3324,,0,DH1
46597,Q6,753,BUC,6245,DMD,6262,,0,DH1
46598,Q6,753,BUC,6245,ONG,6304,,0,DH1
46599,Q6,753,BVI,6240,BEU,6243,,0,DH1
46600,Q6,753,BVI,6240,WNR,6333,,0,DH1
46601,Q6,753,CMA,6258,SGO,6325,,0,DH1
46602,Q6,753,CMA,6258,XTG,6329,,0,DH1
46603,Q6,753,CNS,3322,ABM,3318,,0,DH1
46604,Q6,753,CNS,3322,AUU,6237,,0,DH1
46605,Q6,753,CNS,3322,CUQ,6260,,0,DH1
46606,Q6,753,CNS,3322,EDR,6319,,0,DH1
46607,Q6,753,CNS,3322,IRG,6286,,0,DH1
46608,Q6,753,CNS,3322,ISA,3324,,0,DH1
46609,Q6,753,CNS,3322,KWM,6281,,0,DH1
46610,Q6,753,CNS,3322,NTN,6309,,0,DH1
46611,Q6,753,CNS,3322,WEI,3331,,0,DH1
46612,Q6,753,CTL,3323,TWB,7128,,0,DH1
46613,Q6,753,CTL,3323,ULP,6322,,0,DH1
46614,Q6,753,CUQ,6260,IRG,6286,,0,DH1
46615,Q6,753,DMD,6262,BUC,6245,,0,DH1
46616,Q6,753,DMD,6262,ISA,3324,,0,DH1
46617,Q6,753,DMD,6262,ONG,6304,,0,DH1
46618,Q6,753,EDR,6319,CNS,3322,,0,DH1
46619,Q6,753,EDR,6319,KWM,6281,,0,DH1
46620,Q6,753,IRG,6286,AUU,6237,,0,DH1
46621,Q6,753,IRG,6286,CNS,3322,,0,DH1
46622,Q6,753,ISA,3324,BQL,6248,,0,DH1
46623,Q6,753,ISA,3324,CNS,3322,,0,DH1
46624,Q6,753,ISA,3324,DMD,6262,,0,DH1
46625,Q6,753,KWM,6281,CNS,3322,,0,DH1
46626,Q6,753,KWM,6281,EDR,6319,,0,DH1
46627,Q6,753,NTN,6309,CNS,3322,,0,DH1
46628,Q6,753,NTN,6309,ONG,6304,,0,DH1
46629,Q6,753,ONG,6304,BUC,6245,,0,DH1
46630,Q6,753,ONG,6304,DMD,6262,,0,DH1
46631,Q6,753,ONG,6304,NTN,6309,,0,DH1
46632,Q6,753,RMA,6324,BNE,3320,,0,DH3
46633,Q6,753,SGO,6325,CMA,6258,,0,DH1
46634,Q6,753,SGO,6325,TWB,7128,,0,DH1
46635,Q6,753,SYD,3361,TWB,7128,,0,DH3
46636,Q6,753,TWB,7128,BNE,3320,,0,DH1
46637,Q6,753,TWB,7128,CTL,3323,,0,DH1
46638,Q6,753,TWB,7128,SGO,6325,,0,DH1
46639,Q6,753,TWB,7128,SYD,3361,,0,DH3
46640,Q6,753,ULP,6322,CTL,3323,,0,DH1
46641,Q6,753,ULP,6322,WNR,6333,,0,DH1
46642,Q6,753,WEI,3331,CNS,3322,,0,DH1
46643,Q6,753,WNR,6333,BVI,6240,,0,DH1
46644,Q6,753,WNR,6333,ULP,6322,,0,DH1
46645,Q6,753,XTG,6329,CMA,6258,,0,DH1
46646,Q7,20686,ATC,5857,NAS,1953,,0,SF3
46647,Q7,20686,ATC,5857,TBI,\N,,0,SF3
46648,Q7,20686,FLL,3533,MHH,1930,,0,SF3
46649,Q7,20686,FPO,1948,NAS,1953,,0,SF3
46650,Q7,20686,GGT,1941,NAS,1953,,0,SF3
46651,Q7,20686,MHH,1930,FLL,3533,,0,SF3
46652,Q7,20686,MHH,1930,NAS,1953,,0,SF3
46653,Q7,20686,NAS,1953,ATC,5857,,0,SF3
46654,Q7,20686,NAS,1953,FPO,1948,,0,SF3
46655,Q7,20686,NAS,1953,GGT,1941,,0,SF3
46656,Q7,20686,NAS,1953,MHH,1930,,0,SF3
46657,Q7,20686,NAS,1953,TBI,\N,,0,SF3
46658,Q7,20686,TBI,\N,ATC,5857,,0,SF3
46659,Q7,20686,TBI,\N,NAS,1953,,0,SF3
46660,Q8,3857,BZV,883,COO,245,,0,732
46661,Q8,3857,BZV,883,LBV,970,,0,732
46662,Q8,3857,BZV,883,PNR,886,,0,732 733
46663,Q8,3857,COO,245,BZV,883,,0,732
46664,Q8,3857,COO,245,LBV,970,,0,732 733
46665,Q8,3857,COO,245,PNR,886,,0,732
46666,Q8,3857,DLA,897,PNR,886,,0,732 733
46667,Q8,3857,LBV,970,BZV,883,,0,732
46668,Q8,3857,LBV,970,COO,245,,0,732 733
46669,Q8,3857,LBV,970,PNR,886,,0,733
46670,Q8,3857,PNR,886,BZV,883,,0,732 733
46671,Q8,3857,PNR,886,COO,245,,0,732
46672,Q8,3857,PNR,886,DLA,897,,0,732
46673,Q8,3857,PNR,886,LBV,970,,0,733
46674,Q9,11838,YBC,27,YQB,111,,0,BEH
46675,Q9,11838,YBC,27,YYY,192,,0,BEH
46676,Q9,11838,YGV,7255,YPN,106,,0,PAG
46677,Q9,11838,YGV,7255,YZV,202,,0,BE1
46678,Q9,11838,YIF,6789,ZGS,\N,,0,BEH
46679,Q9,11838,YNA,94,YZV,202,,0,BEH
46680,Q9,11838,YNA,94,ZGS,\N,,0,BEH
46681,Q9,11838,YPN,106,YGV,7255,,0,PAG
46682,Q9,11838,YPN,106,YZV,202,,0,PAG
46683,Q9,11838,YQB,111,YBC,27,,0,BEH
46684,Q9,11838,YQB,111,YZV,202,,0,BEH
46685,Q9,11838,YWK,161,YYY,192,,0,BEH
46686,Q9,11838,YWK,161,YZV,202,,0,BEH
46687,Q9,11838,YYY,192,YBC,27,,0,BEH
46688,Q9,11838,YYY,192,YWK,161,,0,BEH
46689,Q9,11838,YYY,192,YZV,202,,0,BEH
46690,Q9,11838,YZV,202,YGV,7255,,0,BE1
46691,Q9,11838,YZV,202,YNA,94,,0,BEH
46692,Q9,11838,YZV,202,YPN,106,,0,PAG
46693,Q9,11838,YZV,202,YQB,111,,0,BEH
46694,Q9,11838,YZV,202,YWK,161,,0,BEH
46695,Q9,11838,YZV,202,YYY,192,,0,BEH
46696,Q9,11838,ZGS,\N,YIF,6789,,0,BEH
46697,Q9,11838,ZGS,\N,YNA,94,,0,BEH
46698,QB,2541,BND,2134,KIH,2109,,0,F50
46699,QB,2541,DXB,2188,GSM,5712,,0,F50
46700,QB,2541,GSM,5712,DXB,2188,,0,F50
46701,QB,2541,GSM,5712,KIH,2109,,0,F50
46702,QB,2541,GSM,5712,SYZ,2157,,0,F50
46703,QB,2541,KIH,2109,BND,2134,,0,F50
46704,QB,2541,KIH,2109,GSM,5712,,0,F50
46705,QB,2541,KIH,2109,SYZ,2157,,0,F50
46706,QB,2541,SXI,\N,SYZ,2157,,0,F50
46707,QB,2541,SYZ,2157,GSM,5712,,0,F50
46708,QB,2541,SYZ,2157,KIH,2109,,0,F50
46709,QB,2541,SYZ,2157,SXI,\N,,0,F50
46710,QC,16415,ABJ,253,LOS,273,,0,737
46711,QC,16415,BZV,883,FIH,1020,,0,737
46712,QC,16415,CDG,1382,NSI,4161,,0,767
46713,QC,16415,COO,245,DLA,897,,0,737
46714,QC,16415,DLA,897,BZV,883,,0,737
46715,QC,16415,DLA,897,COO,245,,0,737
46716,QC,16415,DLA,897,GOU,901,,0,737
46717,QC,16415,DLA,897,LBV,970,,0,737
46718,QC,16415,DLA,897,LOS,273,,0,737
46719,QC,16415,DLA,897,MVR,898,,0,737
46720,QC,16415,DLA,897,NDJ,999,,0,737
46721,QC,16415,DLA,897,NSI,4161,,0,737 767
46722,QC,16415,FIH,1020,DLA,897,,0,737
46723,QC,16415,GOU,901,NDJ,999,,0,737
46724,QC,16415,GOU,901,NSI,4161,,0,737
46725,QC,16415,LBV,970,DLA,897,,0,737
46726,QC,16415,LOS,273,ABJ,253,,0,737
46727,QC,16415,LOS,273,DLA,897,,0,737
46728,QC,16415,MVR,898,NSI,4161,,0,737
46729,QC,16415,NDJ,999,NGE,900,,0,737
46730,QC,16415,NDJ,999,NSI,4161,,0,737
46731,QC,16415,NGE,900,NSI,4161,,0,737
46732,QC,16415,NSI,4161,CDG,1382,,0,767
46733,QC,16415,NSI,4161,DLA,897,,0,767 737
46734,QC,16415,NSI,4161,GOU,901,,0,737
46735,QF,4089,ABX,3333,SYD,3361,Y,0,DH3 DH4
46736,QF,4089,ADL,3341,ASP,3319,,0,73H
46737,QF,4089,ADL,3341,BNE,3320,,0,73H
46738,QF,4089,ADL,3341,CBR,3355,,0,73H
46739,QF,4089,ADL,3341,DRW,3999,,0,73H
46740,QF,4089,ADL,3341,DXB,2188,Y,0,77W
46741,QF,4089,ADL,3341,KGI,3346,Y,0,717
46742,QF,4089,ADL,3341,MEL,3339,,0,73H
46743,QF,4089,ADL,3341,OLP,6311,Y,0,F50
46744,QF,4089,ADL,3341,PER,3351,,0,73H
46745,QF,4089,ADL,3341,PLO,6318,Y,0,DH4
46746,QF,4089,ADL,3341,SYD,3361,,0,73H 717
46747,QF,4089,AKL,2006,BNE,3320,Y,0,73H 388
46748,QF,4089,AKL,2006,MEL,3339,,0,73H
